"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOMINAIS_CONVR_LEG";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31232";"CANINDÉ DE SÃO FRANCISCO";"28";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"6";"0";"6";"125";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32077";"POÇO REDONDO";"28";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682542";"PARTIDO ISOLADO";"PP";"N";"82";"0";"82";"900";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31356";"NOSSA SENHORA APARECIDA";"26";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"10";"0";"10";"428";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31879";"NEÓPOLIS";"15";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"3";"0";"3";"33";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"27";"7";"Deputado Estadual";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684496";"PARTIDO ISOLADO";"PMN";"N";"53";"0";"53";"4145";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"2";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"198";"0";"198";"8322";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31038";"AQUIDABÃ";"3";"7";"Deputado Estadual";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683191";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"10";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31755";"MALHADA DOS BOIS";"5";"7";"Deputado Estadual";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681164";"PARTIDO ISOLADO";"PODE";"N";"1";"0";"1";"18";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31534";"ILHA DAS FLORES";"15";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"2";"0";"2";"40";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31550";"INDIAROBA";"35";"3";"Governador";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684470";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32492";"TOMAR DO GERU";"30";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"3";"Governador";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682576";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"21";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31593";"ITABAIANINHA";"30";"5";"Senador";"Coligação";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684548";"O POVO QUER";"PL / PATRIOTA / PTB / PROS / PMN";"N";"0";"0";"0";"4045";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32034";"PINHÃO";"29";"3";"Governador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682648";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"25";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31275";"CARIRA";"29";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"421";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31097";"AREIA BRANCA";"13";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"1795";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31879";"NEÓPOLIS";"15";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"2";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32050";"PIRAMBU";"11";"7";"Deputado Estadual";"Partido isolado";"10";"REPUBLICANOS";"REPUBLICANOS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682089";"PARTIDO ISOLADO";"REPUBLICANOS";"N";"5";"0";"5";"304";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31496";"GARARU";"8";"6";"Deputado Federal";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681165";"PARTIDO ISOLADO";"PODE";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32158";"RIACHÃO DO DANTAS";"4";"7";"Deputado Estadual";"Partido isolado";"44";"UNIÃO";"UNIÃO BRASIL";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683198";"PARTIDO ISOLADO";"UNIÃO";"N";"44";"0";"44";"431";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32476";"TOBIAS BARRETO";"23";"6";"Deputado Federal";"Partido isolado";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682187";"PARTIDO ISOLADO";"PSD";"N";"108";"0";"108";"4622";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31372";"CUMBE";"16";"6";"Deputado Federal";"Partido isolado";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681165";"PARTIDO ISOLADO";"PODE";"N";"3";"0";"3";"2";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"27";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682542";"PARTIDO ISOLADO";"PP";"N";"260";"0";"260";"9230";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32433";"SIRIRI";"5";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"51";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32450";"TELHA";"19";"7";"Deputado Estadual";"Partido isolado";"14";"PTB";"Partido Trabalhista Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685031";"PARTIDO ISOLADO";"PTB";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"7";"Deputado Estadual";"Partido isolado";"12";"PDT";"Partido Democrático Trabalhista";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683826";"PARTIDO ISOLADO";"PDT";"N";"24";"0";"24";"108";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31674";"JAPOATÃ";"19";"7";"Deputado Estadual";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"2";"0";"2";"102";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31135";"BREJO GRANDE";"15";"7";"Deputado Estadual";"Federação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681041";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"7";"0";"7";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31852";"MURIBECA";"5";"7";"Deputado Estadual";"Partido isolado";"22";"PL";"Partido Liberal";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685040";"PARTIDO ISOLADO";"PL";"N";"45";"0";"45";"259";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31976";"PACATUBA";"15";"7";"Deputado Estadual";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683191";"PARTIDO ISOLADO";"DC";"N";"1";"0";"1";"5";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32310";"SANTO AMARO DAS BROTAS";"11";"7";"Deputado Estadual";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685045";"PARTIDO ISOLADO";"PATRIOTA";"N";"3";"0";"3";"33";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"27";"6";"Deputado Federal";"Federação";"23";"CIDADANIA";"Cidadania";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681042";"FEDERAÇÃO";"CIDADANIA / PSDB";"N";"158";"0";"158";"1096";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32433";"SIRIRI";"5";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"6";"Deputado Federal";"Partido isolado";"15";"MDB";"Movimento Democrático Brasileiro";"-1";"#NULO#";"#NULO#";"#NULO#";"260001683113";"PARTIDO ISOLADO";"MDB";"N";"6";"0";"6";"8";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31291";"CARMÓPOLIS";"14";"6";"Deputado Federal";"Partido isolado";"77";"SOLIDARIEDADE";"Solidariedade";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682639";"PARTIDO ISOLADO";"SOLIDARIEDADE";"N";"2";"0";"2";"5";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"2";"6";"Deputado Federal";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"23";"0";"23";"228";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31356";"NOSSA SENHORA APARECIDA";"26";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"26";"0";"26";"230";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31216";"CANHOBA";"8";"6";"Deputado Federal";"Partido isolado";"90";"PROS";"Partido Republicano da Ordem Social";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684541";"PARTIDO ISOLADO";"PROS";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32158";"RIACHÃO DO DANTAS";"4";"6";"Deputado Federal";"Partido isolado";"51";"PATRIOTA";"Patriota";"-1";"#NULO#";"#NULO#";"#NULO#";"260001685121";"PARTIDO ISOLADO";"PATRIOTA";"N";"0";"0";"0";"5";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"6";"Deputado Federal";"Federação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"57";"0";"57";"626";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31054";"ARACAJU";"27";"6";"Deputado Federal";"Partido isolado";"33";"PMN";"Partido da Mobilização Nacional";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684489";"PARTIDO ISOLADO";"PMN";"N";"59";"0";"59";"1256";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31810";"MOITA BONITA";"26";"6";"Deputado Federal";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"3";"0";"3";"38";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31003";"SANTANA DO SÃO FRANCISCO";"15";"6";"Deputado Federal";"Partido isolado";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682542";"PARTIDO ISOLADO";"PP";"N";"16";"0";"16";"88";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32255";"SANTA LUZIA DO ITANHY";"35";"5";"Senador";"Federação";"50";"PSOL";"Partido Socialismo e Liberdade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682665";"FEDERAÇÃO";"REDE / PSOL";"N";"0";"0";"0";"88";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32158";"RIACHÃO DO DANTAS";"4";"7";"Deputado Estadual";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"16";"0";"16";"1051";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31976";"PACATUBA";"15";"3";"Governador";"Partido isolado";"27";"DC";"Democracia Cristã";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682576";"PARTIDO ISOLADO";"DC";"N";"0";"0";"0";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32131";"PROPRIÁ";"19";"7";"Deputado Estadual";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682059";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31933";"NOSSA SENHORA DE LOURDES";"8";"6";"Deputado Federal";"Partido isolado";"80";"UP";"Unidade Popular";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682530";"PARTIDO ISOLADO";"UP";"N";"0";"0";"0";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32131";"PROPRIÁ";"19";"3";"Governador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"1";"Federação PSDB Cidadania";"PSDB/CIDADANIA";"CIDADANIA / PSDB";"260001681040";"ESPERANÇA NA MUDANÇA";"(PSDB/CIDADANIA) / PODE";"N";"0";"0";"0";"609";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31151";"BOQUIM";"4";"7";"Deputado Estadual";"Federação";"65";"PC do B";"Partido Comunista do Brasil";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683796";"FEDERAÇÃO";"PT / PV / PC do B";"N";"2";"0";"2";"10";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"6";"Deputado Federal";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682720";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"1";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31496";"GARARU";"8";"6";"Deputado Federal";"Federação";"43";"PV";"Partido Verde";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683787";"FEDERAÇÃO";"PT / PV / PC do B";"N";"7";"0";"7";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31577";"ITABAIANA";"9";"5";"Senador";"Coligação";"19";"PODE";"Podemos";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681079";"ESPERANÇA NA MUDANÇA";"PODE / (PSDB/CIDADANIA)";"N";"0";"0";"0";"4420";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31917";"NOSSA SENHORA DAS DORES";"16";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31119";"BARRA DOS COQUEIROS";"2";"7";"Deputado Estadual";"Federação";"18";"REDE";"Rede Sustentabilidade";"3";"Federação PSOL REDE";"PSOL/REDE";"PSOL / REDE";"260001682664";"FEDERAÇÃO";"REDE / PSOL";"N";"1";"0";"1";"0";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"31771";"MALHADOR";"26";"3";"Governador";"Coligação";"55";"PSD";"Partido Social Democrático";"-1";"#NULO#";"#NULO#";"#NULO#";"260001681641";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE";"N";"0";"0";"0";"641";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32212";"ROSÁRIO DO CATETE";"14";"7";"Deputado Estadual";"Partido isolado";"16";"PSTU";"Partido Socialista dos Trabalhadores Unificado";"-1";"#NULO#";"#NULO#";"#NULO#";"260001684473";"PARTIDO ISOLADO";"PSTU";"N";"0";"0";"0";"0";"1";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"1";"546";"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"SE";"SE";"SERGIPE";"32310";"SANTO AMARO DAS BROTAS";"11";"5";"Senador";"Coligação";"11";"PP";"PROGRESSISTAS";"-1";"#NULO#";"#NULO#";"#NULO#";"260001682606";"NOVO TEMPO PRA SERGIPE";"PDT / PSC / UNIÃO / AVANTE / PSD / REPUBLICANOS / PP";"N";"0";"0";"0";"2070";"0";"0"
"11/05/2023";"19:40:17";"2022";"2";"Eleição Ordinária";"2";"547";"Eleições Gerais Estaduais 2022";"30/10/2022";"E";"SE";"SE";"SERGIPE";"31950";"NOSSA SENHORA DO SOCORRO";"34";"3";"Governador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"2";"Federação Brasil da Esperança - FE BRASIL";"PT/PC do B/PV";"PC do B / PT / PV";"260001683741";"SERGIPE DA ESPERANÇA";"(PT/PC do B/PV) / MDB / PSB / SOLIDARIEDADE";"N";"0";"0";"0";"35002";"0";"0"
